AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
09H00293,MARIA PEREGRINA,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,15,2009-2010,2023-2024
09H01626,MARIA RUBIO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H01733,MATILDE AMADOR SANTISTEVAN,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H00499,MI NUEVO AMANECER,GUAYAS,GUAYAQUIL,GARCIA MORENO,Particular,Urbana,17,2009-2010,2025-2026
09H05658,MI OSITO  N  92,GUAYAS,GUAYAQUIL,CARBO (CONCEPCION),Particular,Urbana,16,2010-2011,2025-2026
09H00641,MIGUEL DE CERVANTES,GUAYAS,GUAYAQUIL,NUEVE DE OCTUBRE,Particular,Urbana,17,2009-2010,2025-2026
09H02599,MISAEL ACOSTA SOLIS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H01612,MODELO 307,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H02571,MODERNA GUAYAS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H02479,MONS. NESTOR ASTUDILLO  NO. 8,GUAYAS,GUAYAQUIL,XIMENA,Fiscomisional,Urbana,17,2009-2010,2025-2026
09H05256,MONTE ARARAT,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,17,2009-2010,2025-2026
09H01748,MUNDO MAGICO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H01389,MUNDO NUEVO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,12,2009-2010,2020-2021
09H05469,NATIVIDAD DE MARIA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H01479,NESTOR CAMPUZANO MENDOZA,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
09H01577,NESTOR PEREZ VALENCIA,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,10,2009-2010,2018-2019
09H05682,NINOS DEL FUTURO,GUAYAS,GUAYAQUIL,PUNA,Fiscal,Rural,16,2010-2011,2025-2026
09H00208,NIÃOS LATINOS NO649,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,17,2009-2010,2025-2026
09H00691,NUESTRA JUVENTUD,GUAYAS,GUAYAQUIL,PASCUALES,Particular,Urbana,6,2009-2010,2014-2015
09H01659,NUESTRAS ILUSIONES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H00362,NUESTRO IDEAL,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,10,2009-2010,2018-2019
09H05218,NUEVA JUVENTUD,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H02004,NUEVA LUZ,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H02199,NUEVO RUMBO,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,7,2009-2010,2015-2016
09H00703,NUMA POMPILIO LLONA 47,GUAYAS,GUAYAQUIL,SUCRE,Fiscal,Urbana,17,2009-2010,2025-2026
09H00473,PABLO HANNIBAL VELA EGUEZ,GUAYAS,GUAYAQUIL,GARCIA MORENO,Fiscal,Urbana,17,2009-2010,2025-2026
09H00832,PADRE ANTONIO AMADOR,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,13,2009-2010,2021-2022
09H01099,PALESTRA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H02322,PARAISO DEL SABER (JARDIN  ESC. PART.),GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,6,2009-2010,2014-2015
09H01996,PARVULITOS DE JESUS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H01290,PASITOS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H05628,PASOS FIRMES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H01839,PEDRO ARIAS GONZALEZ,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
09H00399,PEDRO BAQUERIZO CRUZ,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,6,2009-2010,2014-2015
09H05744,PINTURAS Y GARABATOS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H02353,POLLITOS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,6,2009-2010,2014-2015
09H02108,PROFESOR ROMAN CASTRO CARRANZA,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H02334,PROSPERO SANTISTEVAN MONTOYA,GUAYAS,GUAYAQUIL,XIMENA,Fiscal,Urbana,17,2009-2010,2025-2026
09H02522,PROVINCIA DE COTOPAXI,GUAYAS,GUAYAQUIL,XIMENA,Fiscal,Urbana,17,2009-2010,2025-2026
09H01068,PROVINCIA DE SUCUMBIOS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,10,2009-2010,2018-2019
09H00765,PROVINCIA DEL CARCHI,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
09H00093,RAFAEL GARCIA GOYENA,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscal,Urbana,17,2009-2010,2025-2026
09H00323,RAFAEL MORAN VALVERDE,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,6,2009-2010,2014-2015
09H00180,RED EDUCATIVA CEM G 6,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscal,Urbana,17,2009-2010,2025-2026
09H00893,REPUBLICA DE IBERIA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H00492,RIO AMAZONAS,GUAYAS,GUAYAQUIL,GARCIA MORENO,Particular,Urbana,6,2009-2010,2014-2015
09H02426,SAGRADA FAMILIA,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H02085,SAGRADOS CORAZONES,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H02171,SAN ESTEBAN DIACONO,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H00795,SAN IGNACIO DE LOYOLA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H05357,SAN JORGE 648,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,7,2009-2010,2015-2016
09H02786,SAN JOSE,GUAYAS,GUAYAQUIL,POSORJA,Particular,Rural,6,2009-2010,2014-2015
09H00436,SANTA  MARIA  MAZZARELLO,GUAYAS,GUAYAQUIL,GARCIA MORENO,Fiscomisional,Urbana,17,2009-2010,2025-2026
09H01576,SEMILLITAS DE DON BOSCO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,11,2009-2010,2019-2020
09H05451,SEMILLITAS DEL FUTURO,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H00559,SEMILLITAS DEL SABER,GUAYAS,GUAYAQUIL,LETAMENDI,Particular,Urbana,7,2009-2010,2015-2016
09H00503,SHADDAI 1449,GUAYAS,GUAYAQUIL,LETAMENDI,Particular,Urbana,17,2009-2010,2025-2026
09H01194,SHIRLEY SCHOOL,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,7,2009-2010,2015-2016
09H02133,SIETE LAGOS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H00457,SIR FRANCISCO BACON,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H06130,SOFOS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,15,2011-2012,2025-2026
09H01586,SOL NACIENTE,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,7,2009-2010,2015-2016
09H02630,SOL NACIENTE SCHOOL 1209,GUAYAS,GUAYAQUIL,GUAYAQUIL,Particular,Urbana,17,2009-2010,2025-2026
09H02828,SOMOS EL FUTURO,GUAYAS,GUAYAQUIL,PUNA,Particular,Rural,6,2009-2010,2014-2015
09B00022,SULTANA DE LOS ANDES,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
09H00763,TALMUD DE JEHOVA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,10,2011-2012,2020-2021
09H00213,TEODORO WOLF N. 119,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscal,Urbana,17,2009-2010,2025-2026
09H00097,TEPEYAC,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscomisional,Urbana,6,2009-2010,2014-2015
09H00186,TRANSFIGURACION,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,17,2009-2010,2025-2026
09H05815,UNIDAD EDUCATIVA A DISTANCIA GENERAL ANTONIO ELIZALDE,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,6,2010-2011,2015-2016
09H02493,UNIDAD EDUCATIVA COMISION DE TRANSITO DEL GUAYAS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,17,2009-2010,2025-2026
09H05500,UNIDAD EDUCATIVA DEL MILENIO DR ALFREDO VERA VERA,GUAYAS,GUAYAQUIL,PASCUALES,Fiscal,Urbana,17,2009-2010,2025-2026
09H01811,UNIDAD EDUCATIVA GENERACION 2000,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H06105,UNIDAD EDUCATIVA PARTICULAR A DISTANCIA DR. EUGENIO ESPEJO EXTENSION 23 U,GUAYAS,GUAYAQUIL,ROCAFUERTE,Particular,Urbana,7,2011-2012,2017-2018
09H06678,UNIDAD EDUCATIVA PARTICULAR RONALD REAGAN,GUAYAS,GUAYAQUIL,PASCUALES,Particular,Urbana,7,2019-2020,2025-2026
09H01105,UNIDAD NACIONAL,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H01281,URBANOR,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,7,2009-2010,2015-2016
09H01896,VALDIVIA 538,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
09H00935,VEINTE DE ABRIL,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,13,2009-2010,2021-2022
09H01020,VENTANA DEL SABER,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2009-2010,2014-2015
09H02323,VICTORIA ROBLES DE NEIRA,GUAYAS,GUAYAQUIL,XIMENA,Fiscal,Urbana,6,2009-2010,2014-2015
09H02799,VIRGEN DE NAZARETH,GUAYAS,GUAYAQUIL,POSORJA,Particular,Rural,17,2009-2010,2025-2026
09H05202,28 DE AGOSTO,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Fiscal,Urbana,7,2009-2010,2015-2016
09H05194,MANUEL HINOJOSA HOLGUIN,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Particular,Urbana,6,2009-2010,2014-2015
09H05206,MARISCAL SUCRE,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Fiscal,Urbana,17,2009-2010,2025-2026
09H05195,OSWALDO MOLESTINA ZAVALA,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Fiscal,Urbana,7,2009-2010,2015-2016
09H05199,PRIMERO DE MAYO,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Municipal,Urbana,6,2009-2010,2014-2015
09H04233,ABDON CALDERON GARAICOA,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,6,2009-2010,2014-2015
09H04190,ALBERT EINSTEIN,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,17,2009-2010,2025-2026
09H04193,EL0Y VELASQUEZ CEVALLOS  9,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04202,IBRAILA WONGSAN DE ASAN,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,17,2009-2010,2025-2026
09H04144,ISABEL HERRERA DE VELASQUEZ,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04166,JAIME FLORES MURILLO,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,6,2009-2010,2014-2015
09H05779,JAN GALLAGHER,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,6,2009-2010,2014-2015
09H04254,JOSE DE LA CUADRA,GUAYAS,MILAGRO,MARISCAL SUCRE (HUAQUES),Fiscal,Rural,6,2009-2010,2014-2015
09H04259,LA ALEGRIA DE DIOS,GUAYAS,MILAGRO,MARISCAL SUCRE (HUAQUES),Particular,Rural,6,2009-2010,2014-2015
09H04183,LOS CHIRIJOS,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04149,MILAGRO,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04101,MODELO GABRIELA MISTRAL,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,15,2009-2010,2023-2024
09H04100,MODESTO CHAVEZ FRANCO,GUAYAS,MILAGRO,MILAGRO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04209,PARVULITOS TRAVIESOS,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,17,2009-2010,2025-2026
09H04109,PRIMER IMPACTO,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,17,2009-2010,2025-2026
09H04221,SANTA TERESITA DEL NIÃO JESUS,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,17,2009-2010,2025-2026
09H05644,CINCO DE JUNIO,GUAYAS,NARANJAL,TAURA,Fiscal,Rural,16,2010-2011,2025-2026
09H04339,ESC FISCAL MIXTA 4 MARCEL LANIADO DE WIND,GUAYAS,NARANJAL,SAN CARLOS,Fiscal,Rural,17,2009-2010,2025-2026
09H05635,ESCUELA PARTICULAR MIXTA NO 2 LAS MERCEDES,GUAYAS,NARANJAL,JESUS MARIA,Particular,Rural,6,2009-2010,2014-2015
09H04341,JUAN MONTALVO,GUAYAS,NARANJAL,SANTA ROSA DE FLANDES,Fiscal,Rural,6,2009-2010,2014-2015
09H04324,MARISCAL SUCRE,GUAYAS,NARANJAL,JESUS MARIA,Fiscal,Rural,17,2009-2010,2025-2026
09H04286,QUINCEDE OCTUBRE,GUAYAS,NARANJAL,NARANJAL,Fiscal,Urbana,6,2009-2010,2014-2015
09H06135,VICENTE CHICA CAMPUZANO,GUAYAS,NARANJAL,SAN CARLOS,Fiscal,Rural,15,2011-2012,2025-2026
09H04290,VICTOR EMILIO ESTRADA,GUAYAS,NARANJAL,NARANJAL,Fiscal,Urbana,17,2009-2010,2025-2026
09H04402,ADELA SADKA DE BREDAN,GUAYAS,NARANJITO,NARANJITO,Fiscal,Urbana,6,2009-2010,2014-2015
09H04009,ATAHUALPA 2,GUAYAS,NARANJITO,NARANJITO,Fiscal,Urbana,6,2009-2010,2014-2015
09H04367,EL ROSARIO,GUAYAS,NARANJITO,NARANJITO,Fiscal,Urbana,6,2009-2010,2014-2015
09H04419,MATEO ESPINOZA CASTRO,GUAYAS,NARANJITO,NARANJITO,Fiscal,Urbana,6,2009-2010,2014-2015
09H04430,PALABRA VIVA,GUAYAS,NARANJITO,NARANJITO,Particular,Urbana,6,2009-2010,2014-2015
09H05157,INES MARIA BALDA NÂ°4,GUAYAS,NOBOL,NARCISA DE JESUS,Fiscal,Urbana,17,2009-2010,2025-2026
09H04460,FAUSTO NICOLAS ESPINOZA PINTO,GUAYAS,PALESTINA,PALESTINA,Fiscal,Urbana,6,2009-2010,2014-2015
09H04481,PRIMERO DE DICIEMBRE,GUAYAS,PALESTINA,PALESTINA,Fiscal,Urbana,6,2009-2010,2014-2015
09H04572,20 DE NOVIEMBRE,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04532,24 DE SEPTIEMBRE,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,16,2010-2011,2025-2026
09H04560,27 DE SEPTIEMBRE,GUAYAS,PEDRO CARBO,PEDRO CARBO,Municipal,Urbana,17,2009-2010,2025-2026
09H04563,ATAHUALPA RODRIGUEZ PILLIGUA,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04582,CARLOS MONTEVERDE ROMERO,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,17,2009-2010,2025-2026
09H05870,CENTRO ESCUELA  ELOY ALFARO,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,14,2010-2011,2023-2024
09H04561,DESTACAMENTO DE PAQUISHA,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,7,2009-2010,2015-2016
09H04558,MANUEL VALVERDE AVILA,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,17,2009-2010,2025-2026
09H04577,VIRGEN DE LAS MERCEDES NRO.6,GUAYAS,PEDRO CARBO,PEDRO CARBO,Particular,Urbana,17,2009-2010,2025-2026
09H05094,HEROES DE JAMBELI,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),Particular,Urbana,17,2009-2010,2025-2026
09H05084,NUEVE DE MARZO,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),Particular,Urbana,7,2009-2010,2015-2016
09H05091,SOCIEDAD EDUCACION Y RENOVACION,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),Particular,Urbana,17,2009-2010,2025-2026
09H04936,10 DE AGOSTO,GUAYAS,SALITRE,JUNQUILLAL,Fiscal,Rural,7,2009-2010,2015-2016
09H04916,ANGELA AVILES DE CEDEÃO,GUAYAS,SALITRE,JUNQUILLAL,Fiscal,Rural,17,2009-2010,2025-2026
09H04840,CASITA DE VERANO,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,7,2009-2010,2015-2016
09H04862,CORONEL BRITO,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,6,2009-2010,2014-2015
09H05590,EFRAIN ROBELLY CRUZ,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,17,2009-2010,2025-2026
09H04847,GENERAL VERNAZA,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,17,2009-2010,2025-2026
09H04913,LUIS ARTURO LAVAYEN FLORES,GUAYAS,SALITRE,JUNQUILLAL,Fiscal,Rural,17,2009-2010,2025-2026
09H04844,PRIMERO DE MAYO,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,17,2009-2010,2025-2026
09H04711,24 DE MAYO,GUAYAS,SAMBORONDON,TARIFA,Fiscal,Rural,17,2009-2010,2025-2026
09H04658,CORAZON DE JESUS,GUAYAS,SAMBORONDON,SAMBORONDON,Fiscomisional,Urbana,7,2009-2010,2015-2016
09H04696,DRA ARACELLY CONSUEGRA DE ORTIZ,GUAYAS,SAMBORONDON,TARIFA,Particular,Rural,6,2009-2010,2014-2015
09H04635,ESCUELA MUNICIPAL MIXTA SAN FELIX,GUAYAS,SAMBORONDON,SAMBORONDON,Fiscal,Urbana,17,2009-2010,2025-2026
09H04709,GUACHAPELI,GUAYAS,SAMBORONDON,TARIFA,Fiscal,Rural,17,2009-2010,2025-2026
09H04694,LA PALMA,GUAYAS,SAMBORONDON,TARIFA,Fiscal,Rural,17,2009-2010,2025-2026
09H06680,NUEVA UNIDAD EDUCATIVA FISCAL JOSE MARIA VELASCO IBARRA,GUAYAS,SAMBORONDON,TARIFA,Fiscal,Rural,6,2020-2021,2025-2026
09H04705,NUEVO MUNDO,GUAYAS,SAMBORONDON,TARIFA,Particular,Rural,11,2009-2010,2019-2020
09H04668,SIMON BOLIVAR,GUAYAS,SAMBORONDON,TARIFA,Particular,Rural,17,2009-2010,2025-2026
09H04655,VICTOR HUGO ORTEGA  CALDERON,GUAYAS,SAMBORONDON,SAMBORONDON,Fiscal,Urbana,17,2009-2010,2025-2026
09H04971,AMELIA SOLIS POVEDA,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,Fiscomisional,Urbana,16,2010-2011,2025-2026
09H05018,DEMETRIO AGUILERA MALTA,GUAYAS,SAN JACINTO DE YAGUACHI,YAGUACHI VIEJO (CONE),Fiscal,Rural,6,2009-2010,2014-2015
09H05046,LOPEZ MORAN,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Fiscal,Rural,17,2009-2010,2025-2026
09H04939,MONSEÃOR FRANCISCO XAVIER DE GARAICOA,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,Particular,Urbana,17,2009-2010,2025-2026
09H05045,SIN NOMBRE NRO.1,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Fiscal,Rural,17,2009-2010,2025-2026
09H05048,VICENTE ROCAFUERTE,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Particular,Rural,17,2009-2010,2025-2026
09H04742,3 DE FEBRERO,GUAYAS,SANTA LUCIA,SANTA LUCIA,Particular,Urbana,17,2009-2010,2025-2026
09H04808,ALHAJUELA,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H04740,ANDRES F.CORDOVA,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,6,2009-2010,2014-2015
09H04788,CARLOS ARCADIO COELLO VIZUETA,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H04761,CENTRO ESCUELA IMBABURA,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,6,2009-2010,2014-2015
09H04810,DAULIS,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H04798,DIEZ DICIEMBRE NO 39,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H04764,ECUADOR PAIS AMAZONICO,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H03251,MIGUEL DE SANTIAGO,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H04804,NARCISA DE JESUS,GUAYAS,SANTA LUCIA,SANTA LUCIA,Fiscal,Urbana,17,2009-2010,2025-2026
09H05384,HERMANO MIGUEL,GUAYAS,SIMON BOLIVAR,CORONEL LORENZO DE GARAYCOA (PEDREGAL),Fiscal,Rural,17,2009-2010,2025-2026
09H05129,OLMEDO SALVADOR MUÃOZ MERCHAN,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,Fiscal,Urbana,6,2009-2010,2014-2015
09H05581,VISION DEL FUTURO,GUAYAS,SIMON BOLIVAR,CORONEL LORENZO DE GARAYCOA (PEDREGAL),Particular,Rural,6,2009-2010,2014-2015
10H00249,ABELARDO MONCAYO,IMBABURA,ANTONIO ANTE,ATUNTAQUI,Fiscal,Urbana,17,2009-2010,2025-2026
10B00018,BENITO JUAREZ,IMBABURA,ANTONIO ANTE,SAN ROQUE,Fiscal,Rural,17,2009-2010,2025-2026
10H00247,SANTA LUISA DE MARILLAC,IMBABURA,ANTONIO ANTE,ATUNTAQUI,Particular,Urbana,17,2009-2010,2025-2026
10H00318,ATI PILLAHUAZO,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Fiscal,Rural,17,2009-2010,2025-2026
10H00316,CENTINELA DE IMBABURA,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Fiscal,Rural,17,2009-2010,2025-2026
10H00288,INSTITUTO SUPERIOR TECNOLOGICO DE LA INDUSTRIA DEL CUERO COTACACHI,IMBABURA,COTACACHI,SAN FRANCISCO,Fiscal,Urbana,17,2009-2010,2025-2026
10H00362,JOSE PERALTA,IMBABURA,COTACACHI,PEÃAHERRERA,Fiscal,Rural,17,2009-2010,2025-2026
10B00036,JOSE VASCONCELOS,IMBABURA,COTACACHI,SAN FRANCISCO,Fiscal,Urbana,17,2009-2010,2025-2026
10H00326,LOS SHYRIS,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Fiscal,Rural,6,2009-2010,2014-2015
10H00388,LUZ DE AMERICA,IMBABURA,COTACACHI,SEIS DE JULIO DE CUELLAJE (CAB. EN CUELLAJE),Fiscal,Rural,17,2009-2010,2025-2026
10H00339,MARQUEZ DE SELVA ALEGRE,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Fiscal,Rural,17,2009-2010,2025-2026
10H00335,PEDRO DE ALVARADO,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Fiscal,Rural,6,2009-2010,2014-2015
10H00192,29 DE JUNIO,IMBABURA,IBARRA,CAROLINA,Fiscal,Rural,6,2009-2010,2014-2015
10H00160,AMBUQUI,IMBABURA,IBARRA,AMBUQUI,Fiscal,Rural,6,2009-2010,2014-2015
10H00776,CEI CASITA DE CHOCOLATE Y FRESAS,IMBABURA,IBARRA,CARANQUI,Particular,Urbana,10,2016-2017,2025-2026
10H00784,CEI CHILDRENS ACADEMY,IMBABURA,IBARRA,SAN FRANCISCO,Particular,Urbana,9,2017-2018,2025-2026
10H00177,COLEGIO TECNICO AGROPECUARIO ZULETA,IMBABURA,IBARRA,ANGOCHAGUA,Fiscal,Rural,17,2009-2010,2025-2026
10H00228,CRISTOBAL DE TROYA,IMBABURA,IBARRA,SAN ANTONIO,Fiscal,Rural,6,2009-2010,2014-2015
10H00132,ELOY ALFARO,IMBABURA,IBARRA,SAN FRANCISCO,Fiscal,Urbana,17,2009-2010,2025-2026
10H00015,ESCUELA MADRE TERESA BACQ,IMBABURA,IBARRA,CARANQUI,Particular,Urbana,17,2009-2010,2025-2026
10H00211,ISIDRO AYORA,IMBABURA,IBARRA,LITA,Fiscal,Rural,6,2009-2010,2014-2015
10H00137,JEAN PIAGET,IMBABURA,IBARRA,SAN FRANCISCO,Particular,Urbana,17,2009-2010,2025-2026
10H00212,JOSE DE SAN MARTIN,IMBABURA,IBARRA,LITA,Fiscal,Rural,6,2009-2010,2014-2015
10H00225,JOSE MIGUEL LEORO VASQUEZ,IMBABURA,IBARRA,SAN ANTONIO,Fiscal,Rural,17,2009-2010,2025-2026
10B00007,JUAN DE DIOS NAVAS,IMBABURA,IBARRA,CARANQUI,Fiscal,Urbana,14,2009-2010,2025-2026
10H00073,LA VICTORIA,IMBABURA,IBARRA,SAGRARIO,Particular,Urbana,17,2009-2010,2025-2026
10H00010,LEOPOLDO N CHAVEZ,IMBABURA,IBARRA,CARANQUI,Fiscal,Urbana,6,2009-2010,2014-2015
10H00161,LOS CONEJITOS SALTARINES,IMBABURA,IBARRA,AMBUQUI,Fiscal,Rural,6,2009-2010,2014-2015
10H00169,MARIETA DE VEINTIMILLA,IMBABURA,IBARRA,AMBUQUI,Fiscal,Rural,6,2009-2010,2014-2015
10H00058,SAN FRANCISCO,IMBABURA,IBARRA,SAGRARIO,Fiscal,Urbana,6,2009-2010,2014-2015
